,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Shop_Day,Shop_Other,Shop_Dairy,Shop_Household,Shop_Meat,Group
4068,467890,Male,Yes,62.0,Yes,Entertainment,0.0,Average,4.0,6.0,7.2829999999999995,-1.599,1.499,-1.037,B
4069,467541,Male,Yes,43.0,Yes,Artist,1.0,High,3.0,6.0,5.1160000000000005,4.763,0.679,9.516,A
4070,460183,Male,No,36.0,No,Entertainment,8.0,Low,2.0,6.0,6.392,5.612,2.191,5.184,D
4071,463634,Female,No,30.0,Yes,Doctor,0.0,Low,3.0,6.0,8.195,3.645,1.993,1.138,A
4072,463100,Female,No,37.0,No,Homemaker,8.0,Low,1.0,6.0,7.6770000000000005,9.556000000000001,9.895,8.362,D
4073,460550,Female,Yes,59.0,Yes,Artist,0.0,Average,4.0,3.0,16.208,5.4270000000000005,0.43799999999999994,4.3839999999999995,C
4074,465867,Female,Yes,35.0,Yes,Artist,8.0,High,5.0,6.0,4.02,4.288,1.176,5.678999999999999,B
4075,462964,Male,Yes,39.0,No,Artist,7.0,Average,3.0,6.0,16.352999999999998,3.278,3.812,5.0,C
4076,466685,Female,No,19.0,No,Healthcare,0.0,Low,5.0,6.0,12.009,4.417,12.637,11.737,D
4077,460719,Female,Yes,75.0,Yes,Lawyer,1.0,Low,3.0,3.0,1.7530000000000001,0.21899999999999997,9.602,3.055,D
4078,463005,Female,Yes,40.0,Yes,Homemaker,10.0,Average,2.0,4.0,3.5980000000000003,5.733,-0.258,4.0089999999999995,B
4079,466377,Male,Yes,62.0,Yes,Artist,8.0,Average,2.0,6.0,15.0,11.552999999999999,7.067,6.165,C
4080,464796,Male,Yes,43.0,No,Marketing,3.0,High,4.0,4.0,7.127999999999999,5.705,5.794,6.303999999999999,A
4081,460682,Male,Yes,43.0,No,Artist,6.0,Low,2.0,3.0,8.877,5.757000000000001,3.4610000000000003,3.795,B
4082,459744,Male,Yes,29.0,Yes,Artist,9.0,Average,2.0,6.0,3.968,-0.268,2.945,5.047,B
4083,460084,Female,No,27.0,Yes,Healthcare,1.0,Low,2.0,6.0,8.856,3.827,7.853,2.367,D
4084,461119,Female,No,23.0,No,Healthcare,6.0,Low,3.0,3.0,7.386,4.444,8.426,2.501,D
4085,463441,Male,Yes,42.0,Yes,Artist,8.0,High,4.0,6.0,11.315999999999999,8.785,1.266,12.345999999999998,C
4086,466971,Male,No,65.0,Yes,Executive,9.0,Low,3.0,6.0,13.989,11.093,11.994000000000002,11.057,D
4087,463208,Male,Yes,57.0,Yes,Executive,1.0,Average,5.0,6.0,17.046,10.761,-0.051,12.257,C
4088,467877,Female,Yes,46.0,Yes,Artist,0.0,Average,2.0,6.0,22.49,2.775,15.228,5.016,C
4089,464471,Male,Yes,30.0,Yes,Doctor,0.0,Low,3.0,6.0,18.509,2.06,3.452,10.254000000000001,D
4090,467360,Male,Yes,51.0,Yes,Artist,0.0,Average,4.0,6.0,-0.11699999999999999,0.574,1.089,-1.3980000000000001,B
4091,461576,Male,Yes,39.0,Yes,Artist,10.0,Low,2.0,4.0,12.519,8.075,10.033999999999999,16.642,C
4092,461966,Female,No,41.0,Yes,Artist,1.0,Low,1.0,6.0,14.08,17.15,0.544,10.284,C
4093,463398,Male,No,29.0,No,Marketing,9.0,Low,4.0,3.0,16.534000000000002,9.154,8.388,13.203,C
4094,466096,Male,Yes,76.0,Yes,Lawyer,0.0,Low,2.0,4.0,0.562,3.471,4.046,3.83,B
4095,464433,Male,No,33.0,Yes,Artist,2.638210266264068,Low,3.0,5.0,8.111,8.501,3.997,6.7139999999999995,A
4096,461082,Male,No,23.0,No,Healthcare,8.0,Low,4.0,1.0,13.577,4.715,8.425,3.5869999999999997,D
4097,465942,Female,Yes,33.0,Yes,Marketing,8.0,High,2.0,6.0,5.559,-1.5190000000000001,4.373,4.077,D
4098,464354,Female,No,43.0,Yes,Engineer,3.0,Low,2.0,4.0,6.897,1.375,0.8009999999999999,2.6630000000000003,A
4099,464252,Male,Yes,35.0,Yes,Artist,1.0,Average,4.0,6.0,4.342,8.827,5.132999999999999,4.409,C
4100,463463,Male,Yes,32.0,No,Doctor,0.0,Low,2.0,6.0,8.232999999999999,4.531000000000001,1.518,3.435,A
4101,465592,Male,Yes,65.0,Yes,Entertainment,1.0,Low,1.0,6.0,4.962,4.882,4.7010000000000005,4.607,B
4102,462214,Male,Yes,40.0,No,Doctor,1.0,Low,2.0,4.0,10.071,-5.195,3.648,6.7829999999999995,D
4103,466707,Female,Yes,48.0,Yes,Homemaker,1.0,Low,4.0,6.0,11.225999999999999,2.7439999999999998,3.8989999999999996,-2.505,B
4104,459956,Female,Yes,39.0,Yes,Healthcare,8.0,Average,2.0,6.0,14.744000000000002,-0.213,9.183,2.287,D
4105,460847,Male,No,27.0,Yes,Artist,1.0,Low,3.0,6.0,8.394,7.8020000000000005,3.4360000000000004,6.477,A
4106,463222,Female,No,36.0,Yes,Healthcare,2.0,Low,3.0,6.0,6.37,1.919,4.926,0.379,A
4107,462816,Male,Yes,76.0,No,Entertainment,0.0,Low,3.0,6.0,5.145,6.319,8.51,1.581,D
4108,461979,Male,Yes,35.0,Yes,Artist,9.0,Average,2.0,6.0,9.763,3.847,6.122999999999999,4.412,C
4109,467170,Male,Yes,35.0,Yes,Artist,8.0,Low,4.0,7.0,3.714,0.5429999999999999,5.782,5.431,A
4110,462609,Female,Yes,48.0,No,Doctor,4.0,Low,1.0,4.0,9.391,3.18,5.387432820897396,5.5329999999999995,D
4111,466332,Male,No,23.0,No,Healthcare,0.0,Low,3.0,2.0,12.67,-4.628,1.615,2.555,D
4112,459594,Female,Yes,42.0,Yes,Artist,5.0,Low,1.0,6.0,6.89,6.915,4.494,4.617,A
4113,464147,Male,Yes,41.0,Yes,Artist,0.0,High,3.0,6.0,13.077,8.652000000000001,0.479,9.244,C
4114,463007,Male,Yes,29.0,No,Executive,2.638210266264068,High,3.0,6.0,8.523,8.141,9.088,5.961,D
4115,464119,Male,Yes,36.0,Yes,Artist,0.0,Average,2.0,6.0,9.341000000000001,3.435,7.395,1.801,C
4116,463310,Male,Yes,60.0,Yes,Entertainment,0.0,Low,2.0,3.0,5.937,4.664,9.26,8.229,A
4117,465706,Female,Yes,46.0,Yes,Artist,1.0,Average,3.0,6.0,17.338,8.432,7.37,15.078,C
4118,459826,Female,No,31.0,No,Artist,2.638210266264068,Low,1.0,7.0,5.777,4.148,5.356,7.76,C
4119,466174,Female,No,20.0,No,Healthcare,8.0,Low,4.0,2.0,13.636,4.738,7.436,-0.562,D
4120,463596,Female,No,31.0,No,Healthcare,0.0,Low,4.0,6.0,14.255,7.086,13.681,14.225,C
4121,465455,Male,No,26.0,No,Doctor,0.0,Low,2.0,6.0,6.805,5.063,5.523,5.0,D
4122,462867,Male,Yes,28.0,No,Artist,1.0,Low,2.0,6.0,8.181000000000001,7.3870000000000005,3.971,7.757000000000001,A
4123,459140,Female,No,18.0,No,Healthcare,7.0,Low,6.0,6.0,2.9989999999999997,9.394,10.149,2.674,D
4124,464295,Female,No,30.0,No,Healthcare,7.0,Low,6.0,4.0,15.309000000000001,15.067,2.7310000000000003,12.299000000000001,C
4125,460067,Female,No,39.0,Yes,Entertainment,11.0,Low,1.0,6.0,3.68,7.16,4.516,4.203,A
4126,467222,Male,Yes,74.0,Yes,Entertainment,1.0,Average,2.0,6.0,5.4639999999999995,4.242,3.452,7.066,A
4127,461482,Female,No,40.0,Yes,Artist,9.0,Low,1.0,6.0,19.83,-0.127,9.283999999999999,7.747000000000001,C
4128,462514,Male,No,25.0,Yes,Healthcare,2.638210266264068,Low,2.0,4.0,10.099,5.547999999999999,4.08,3.596,D
4129,459796,Male,Yes,66.0,Yes,Artist,2.638210266264068,Average,3.0,6.0,13.212,17.107,4.07,13.545,C
4130,463722,Male,Yes,55.0,Yes,Executive,9.0,High,2.0,6.0,11.69,9.026,9.029,8.976,C
4131,462278,Male,No,31.0,Yes,Healthcare,0.0,Low,4.0,6.0,12.890999999999998,9.449,6.631,18.017,C
4132,463799,Female,No,41.0,Yes,Artist,0.0,Low,4.0,2.0,1.2109999999999999,3.181,2.43,3.1060000000000003,B
4133,464259,Male,Yes,59.0,Yes,Artist,1.0,Average,4.0,6.0,2.9130000000000003,3.6319999999999997,4.882,7.347,B
4134,467159,Female,Yes,39.0,Yes,Homemaker,8.0,High,2.0,6.0,9.06,7.676,9.99,4.664,D
4135,460669,Male,Yes,48.0,Yes,Executive,0.0,Low,2.0,1.0,0.162,6.7,3.528,5.587000000000001,B
4136,462003,Male,Yes,79.0,No,Lawyer,9.0,Low,3.0,6.0,10.452,3.951,6.872000000000001,-3.6660000000000004,D
4137,461216,Female,No,43.0,No,Artist,2.638210266264068,Low,3.0,6.0,1.591,1.067,6.0760000000000005,4.112,A
4138,464298,Male,No,26.0,No,Doctor,1.0,Low,1.0,6.0,5.664,5.4479999999999995,3.197,1.9980000000000002,A
4139,465039,Female,Yes,88.0,No,Lawyer,0.0,High,2.0,6.0,2.6660000000000004,5.52843433208488,-1.229,3.846,B
4140,467973,Female,Yes,66.0,Yes,Engineer,0.0,Average,3.0,6.0,6.197,0.022000000000000002,0.021,6.148,A
4141,467731,Male,Yes,56.0,Yes,Artist,2.638210266264068,Average,4.0,6.0,14.899000000000001,7.812,-0.084,9.63,C
4142,461721,Male,No,26.0,Yes,Entertainment,7.0,Low,5.0,5.0,5.9879999999999995,2.7739999999999996,8.985,11.509,D
4143,463166,Female,No,41.0,Yes,Artist,1.0,Low,1.0,4.0,4.04,6.229,5.672000000000001,4.261,A
4144,465944,Female,No,36.0,No,Engineer,4.0,High,3.0,7.0,2.886,5.444,2.206,3.4539999999999997,A
4145,461061,Female,No,38.0,Yes,Engineer,3.0,Low,1.0,2.0,1.9880000000000002,-0.392,6.138,3.926,B
4146,463010,Male,Yes,81.0,No,Executive,0.0,Low,1.0,6.0,5.827000000000001,2.8569999999999998,3.533,5.87,D
4147,464756,Female,No,25.0,No,Engineer,5.0,Low,3.0,4.0,1.295,5.05,2.957,-0.945,B
4148,467366,Male,No,42.0,Yes,Artist,2.638210266264068,Low,1.0,4.0,9.599,6.725,4.106,0.69,A
4149,464006,Male,No,32.0,No,Healthcare,0.0,Low,5.0,6.0,7.495,5.632000000000001,6.397,5.803999999999999,B
4150,461206,Male,No,28.0,Yes,Healthcare,9.0,Low,1.0,6.0,13.565,8.81,9.333,0.535,D
4151,466216,Male,No,29.0,No,Entertainment,1.0,Low,4.0,4.0,6.465,2.423,0.5710000000000001,1.2409999999999999,A
4152,463690,Female,No,28.0,No,Healthcare,7.0,Low,4.0,6.0,6.888999999999999,11.65,12.892999999999999,1.162,D
4153,465929,Male,No,26.0,Yes,Healthcare,8.0,Low,5.0,6.0,11.761,13.832,9.853,-2.2430000000000003,D
4154,461736,Female,Yes,40.0,Yes,Entertainment,1.0,Average,4.0,6.0,7.132000000000001,8.035,8.042,3.088,C
4155,460402,Female,Yes,50.0,Yes,Doctor,1.0,Low,2.0,7.0,6.268,6.725,1.903,4.146,A
4156,467367,Male,Yes,70.0,Yes,Lawyer,1.0,Low,2.0,6.0,6.94,6.295,-0.622,5.638,B
4157,464770,Female,No,38.0,No,Engineer,2.638210266264068,Low,1.0,4.0,6.603,5.617999999999999,2.865,4.599,A
4158,464918,Male,Yes,39.0,No,Artist,1.0,Low,1.0,4.0,3.958,11.869000000000002,12.273,-2.5180000000000002,D
4159,461639,Male,Yes,60.0,Yes,Artist,0.0,Average,2.0,6.0,6.526,2.925,3.471,5.796,A
4160,464254,Male,Yes,63.0,Yes,Entertainment,0.0,Average,3.0,6.0,16.644000000000002,5.064,15.07,14.717,C
4161,462579,Female,Yes,68.0,No,Lawyer,1.0,Low,2.0,4.0,-4.341,-1.1640000000000001,5.412999999999999,2.8960000000000004,B
4162,466976,Male,Yes,47.0,Yes,Artist,0.0,Low,1.0,6.0,4.328,4.61,5.387432820897396,3.497,B
4163,467079,Male,Yes,40.0,Yes,Artist,1.0,Low,2.0,6.0,2.1319999999999997,1.7069999999999999,5.707999999999999,-1.197,B
4164,467724,Male,Yes,46.0,No,Artist,1.0,High,3.0,5.0,6.646,1.8130000000000002,5.77,6.566,B
4165,459792,Male,Yes,42.0,Yes,Artist,6.0,Low,3.0,6.0,5.689,4.461,3.682,5.0,A
4166,464789,Female,Yes,48.0,Yes,Artist,0.0,Average,5.0,4.0,4.368,8.052999999999999,2.109,1.031,B
4167,467143,Female,No,53.0,No,Lawyer,1.0,Low,3.0,6.0,15.865,8.939,15.692,3.6239999999999997,D
4168,464370,Male,Yes,65.0,Yes,Entertainment,0.0,Average,2.0,6.0,1.7530000000000001,7.093999999999999,5.321000000000001,1.8259999999999998,B
4169,459415,Male,No,26.0,No,Doctor,0.0,Low,4.0,6.0,3.898,1.26,2.031,1.8130000000000002,A
4170,459387,Male,No,35.0,Yes,Doctor,0.0,Low,1.0,6.0,11.4,5.096,14.001,5.0,D
4171,467895,Female,No,27.0,Yes,Healthcare,0.0,Low,4.0,6.0,8.781,4.027,3.659,13.527000000000001,C
4172,459838,Female,Yes,86.0,No,Lawyer,0.0,High,2.0,6.0,8.405,12.722999999999999,8.433,11.824000000000002,C
4173,463695,Female,No,30.0,Yes,Doctor,1.0,Low,4.0,2.0,5.479,6.7829999999999995,0.258,2.73,A
4174,464512,Male,Yes,43.0,No,Executive,8.0,Low,3.0,6.0,3.111,6.335,0.004,0.688,A
4175,467419,Female,Yes,38.0,Yes,Artist,4.0,Low,1.0,6.0,3.115,3.938,1.5090000000000001,4.513999999999999,B
4176,462511,Female,Yes,66.0,Yes,Lawyer,1.0,High,2.0,6.0,19.987000000000002,7.314,2.695,10.554,C
4177,464124,Female,Yes,40.0,Yes,Doctor,1.0,Low,2.0,6.0,6.075,2.6839999999999997,5.962000000000001,1.97,B
4178,459638,Male,No,25.0,Yes,Healthcare,2.638210266264068,Low,3.0,6.0,-0.722,1.588,12.03,7.745,D
4179,466194,Male,Yes,89.0,No,Lawyer,0.0,Low,1.0,6.0,4.516,4.306,0.762,9.076,A
4180,461807,Male,No,30.0,Yes,Doctor,10.0,Low,4.0,6.0,9.666,5.638999999999999,7.851,11.329,D
4181,460456,Male,Yes,33.0,No,Executive,0.0,High,5.0,3.0,7.358,6.805,5.104,5.113,D
4182,462932,Female,Yes,37.0,Yes,Homemaker,3.0,High,3.0,6.0,9.197000000000001,7.218,0.7909999999999999,4.3919999999999995,A
4183,461297,Male,Yes,69.0,No,Lawyer,0.0,High,2.0,6.0,17.840999999999998,11.118,10.087,11.137,C
4184,464430,Female,Yes,51.0,Yes,Engineer,6.0,Average,2.0,6.0,8.639,13.929,2.2840000000000003,16.21,C
4185,459416,Male,No,19.0,No,Artist,10.0,Low,3.0,6.0,6.59,5.44,4.288,1.4280000000000002,A
4186,464743,Male,Yes,45.0,Yes,Entertainment,0.0,Average,2.0,4.0,4.008,6.943,4.058,3.455,B
4187,466276,Female,No,32.0,No,Doctor,0.0,Low,5.0,4.0,8.503,1.538,1.244,9.347999999999999,D
4188,467829,Female,No,22.0,No,Doctor,3.0,Low,4.0,2.0,12.424000000000001,0.9390000000000001,4.994,3.391,D
4189,463813,Female,No,26.0,No,Engineer,1.0,Low,6.0,6.0,2.737,1.641,3.114,1.883,A
4190,461733,Female,Yes,43.0,Yes,Artist,0.0,High,3.0,6.0,2.556,4.532,5.093999999999999,-5.541,B
4191,466925,Male,No,19.0,No,Healthcare,7.0,Low,2.0,6.0,19.667,4.387,1.178,12.14,D
4192,467846,Male,Yes,48.0,Yes,Artist,1.0,Average,3.0,6.0,13.65,7.27,8.802,8.079,C
4193,459596,Female,Yes,61.0,Yes,Doctor,1.0,Average,2.0,6.0,1.2770000000000001,1.786,9.522,5.521,B
4194,460597,Female,No,20.0,No,Marketing,1.0,Low,2.0,3.0,9.014,-0.005,8.875,-0.038,D
4195,467788,Male,No,22.0,No,Healthcare,0.0,Low,4.0,6.0,10.664000000000001,3.1510000000000002,4.855,-0.5660000000000001,D
4196,467966,Female,No,31.0,Yes,Entertainment,9.0,Low,3.0,7.0,5.375,5.727,14.036,1.6480000000000001,D
4197,464503,Male,No,25.0,Yes,Artist,9.0,Low,3.0,6.0,5.257000000000001,4.927,3.647,7.562,A
4198,460242,Male,Yes,41.0,Yes,Healthcare,8.0,Low,3.0,6.0,10.482999999999999,14.162,9.642999999999999,13.259,C
4199,467014,Male,Yes,36.0,Yes,Executive,9.0,High,3.0,6.0,17.532,10.53,5.05,11.927,C
4200,466637,Male,Yes,48.0,Yes,Artist,1.0,High,5.0,2.0,9.706,14.901,6.0520000000000005,10.991,C
4201,462553,Male,No,27.0,No,Artist,1.0,Low,1.0,6.0,7.087000000000001,-0.015,1.921,0.08900000000000001,B
4202,459287,Male,No,35.0,Yes,Lawyer,1.0,Low,1.0,4.0,10.807,-0.3,8.089,7.495,D
4203,464074,Female,Yes,39.0,Yes,Doctor,0.0,Average,3.0,6.0,16.953,5.438,9.135,20.666999999999998,C
4204,463734,Male,Yes,38.0,No,Executive,0.0,Average,3.0,6.0,7.142,5.104,1.392,1.435,A
4205,466575,Female,Yes,57.0,Yes,Artist,7.0,Average,3.0,6.0,19.934,10.963,15.922,13.732999999999999,C
4206,459193,Male,No,38.0,Yes,Artist,1.0,Low,1.0,6.0,7.17,1.463,5.46,6.466,A
4207,462143,Male,Yes,80.0,No,Artist,1.0,Low,2.0,6.0,3.6710000000000003,4.751,3.0060000000000002,5.189,A
4208,467700,Male,Yes,57.0,Yes,Entertainment,2.638210266264068,Average,2.0,6.0,13.992,7.068,13.273,12.365,C
4209,467140,Male,Yes,61.0,Yes,Entertainment,9.0,Average,2.0,6.0,6.8839999999999995,6.247000000000001,14.742,8.704,C
4210,463356,Male,No,29.0,Yes,Healthcare,5.0,Low,4.0,2.0,15.617,3.912,2.764,3.195,D
4211,466797,Female,No,23.0,No,Healthcare,1.0,Low,4.0,6.0,8.152999999999999,6.021,8.126,5.87,D
4212,459234,Female,Yes,83.0,No,Lawyer,1.0,Low,1.0,6.0,5.999,1.956,9.732999999999999,4.872,D
4213,460442,Male,Yes,37.0,Yes,Entertainment,0.0,Average,3.0,6.0,1.743,2.0869999999999997,0.669,0.512,B
4214,463901,Male,Yes,35.0,No,Artist,0.0,Low,6.0,4.0,14.790999999999999,3.512,7.4239999999999995,4.906000000000001,C
4215,465494,Male,Yes,41.0,Yes,Doctor,9.0,Average,2.0,6.0,2.039,5.392,-2.457,4.0889999999999995,B
4216,461552,Female,Yes,38.0,Yes,Artist,2.638210266264068,Average,2.0,6.0,-1.411,5.52843433208488,3.0060000000000002,3.1919999999999997,B
4217,459239,Male,Yes,81.0,No,Entertainment,1.0,Low,1.0,6.0,2.467,2.917,1.315,1.27,A
4218,466379,Female,Yes,58.0,Yes,Homemaker,2.0,Low,1.0,6.0,3.597,8.341000000000001,6.731,10.328,C
4219,464759,Female,No,38.0,No,Engineer,8.0,Low,1.0,4.0,5.34,7.182,3.465,5.7860000000000005,A
4220,461994,Male,Yes,18.0,No,Doctor,10.0,Low,2.0,6.0,9.391,3.611,4.95,-0.40399999999999997,D
4221,461802,Male,No,37.0,Yes,Artist,1.0,Low,4.0,6.0,1.681,2.798,1.585,-0.674,B
4222,462527,Male,Yes,43.0,No,Artist,4.0,Average,2.0,6.0,7.244,4.125,13.142000000000001,7.345,C
4223,461800,Female,No,36.0,Yes,Doctor,4.0,Low,1.0,2.0,1.3319999999999999,0.248,8.248,4.906000000000001,B
4224,460933,Female,Yes,76.0,Yes,Lawyer,0.0,High,2.0,6.0,6.249,6.48,1.288,3.84,A
4225,460189,Male,No,33.0,No,Entertainment,14.0,Low,1.0,6.0,12.974,7.6579999999999995,6.002999999999999,3.716,D
4226,459031,Male,Yes,43.0,No,Executive,1.0,High,5.0,4.0,5.9079999999999995,0.888,3.074,9.434,B
4227,464673,Male,Yes,47.0,No,Executive,1.0,High,7.0,2.0,12.099,7.002000000000001,13.394,1.015,D
4228,459101,Male,Yes,81.0,No,Lawyer,8.0,Low,2.0,6.0,4.052,8.665,2.425,4.978,B
4229,460136,Male,No,27.0,Yes,Artist,10.0,Low,3.0,6.0,5.428,1.631,10.286,8.339,D
4230,460973,Male,No,29.0,No,Entertainment,1.0,Low,5.0,6.0,5.515,9.851,7.956,11.445,D
4231,460187,Female,No,38.0,Yes,Doctor,4.0,Low,3.0,6.0,6.471,3.1239999999999997,5.775,1.555,A
4232,460679,Female,No,19.0,Yes,Healthcare,9.0,Low,4.0,3.0,4.7780000000000005,2.499,1.205,2.526,D
4233,459700,Male,Yes,37.0,Yes,Executive,0.0,Average,5.0,6.0,-1.025,4.915,3.6489999999999996,1.8130000000000002,B
4234,464787,Male,No,47.0,No,Entertainment,1.0,Low,1.0,4.0,3.457,5.425,4.508,8.26,A
4235,467201,Female,No,33.0,Yes,Engineer,2.638210266264068,Low,5.0,7.0,5.935,4.978,10.195,-0.475,D
4236,462614,Male,Yes,51.0,No,Entertainment,1.0,Average,5.0,4.0,12.773,1.976,7.405,5.1339999999999995,D
4237,460813,Female,Yes,86.0,No,Lawyer,1.0,High,2.0,6.0,7.7010000000000005,4.492,-2.792,4.544,A
4238,462698,Female,Yes,56.0,Yes,Entertainment,1.0,Average,2.0,6.0,6.349,8.613,-0.429,-0.21100000000000002,A
4239,463344,Male,Yes,59.0,Yes,Artist,3.0,Average,2.0,6.0,1.238,2.1959999999999997,4.881,6.0889999999999995,B
4240,463633,Male,Yes,33.0,Yes,Doctor,0.0,Average,2.0,6.0,3.1069999999999998,3.116,-0.57,-4.1339999999999995,B
4241,466278,Female,No,31.0,No,Artist,0.0,Low,2.0,3.0,4.824,6.752000000000001,4.843,0.22399999999999998,A
4242,464964,Female,Yes,71.0,No,Artist,2.638210266264068,High,2.0,4.0,0.932,3.583,3.214,7.101,B
4243,462317,Female,No,32.0,No,Entertainment,3.0,Low,6.0,4.0,2.5580000000000003,12.517000000000001,3.326,4.886,D
4244,467353,Male,Yes,26.0,No,Artist,3.0,Low,2.0,6.0,6.817,3.13,5.131,2.734,A
4245,464169,Male,No,89.0,No,Lawyer,1.0,High,2.0,6.0,12.645,7.507999999999999,7.032,-5.1370000000000005,D
4246,464553,Male,Yes,70.0,Yes,Artist,1.0,Low,2.0,6.0,1.8090000000000002,4.937,5.3,4.4319999999999995,B
4247,463518,Male,Yes,30.0,No,Executive,5.0,High,4.0,6.0,9.14,3.517,1.709,6.183,A
4248,459711,Male,Yes,37.0,No,Executive,9.0,High,6.0,6.0,7.481,8.648,9.425,-2.327,D
4249,460788,Female,No,30.0,Yes,Doctor,0.0,Low,9.0,4.0,4.645,5.827000000000001,2.4730000000000003,1.455,A
4250,459392,Female,No,23.0,No,Doctor,0.0,Low,3.0,6.0,9.962,6.845,9.641,12.985,C
4251,467887,Female,No,42.0,Yes,Artist,0.0,Low,2.0,1.0,-0.536,2.3890000000000002,1.536,4.2330000000000005,B
4252,467743,Male,Yes,48.0,No,Executive,1.0,High,4.0,1.0,4.431,3.975,0.754,-4.828,B
4253,460368,Male,No,28.0,Yes,Healthcare,0.0,Low,7.0,6.0,16.533,10.573,15.012,18.839000000000002,C
4254,463126,Female,Yes,65.0,Yes,Artist,3.0,Average,2.0,6.0,2.727,7.7170000000000005,2.843,12.479000000000001,C
4255,467046,Female,No,28.0,No,Doctor,0.0,Low,5.0,3.0,9.504,2.9219999999999997,2.9410000000000003,3.141,A
4256,463099,Male,Yes,85.0,Yes,Lawyer,2.638210266264068,Low,1.0,6.0,0.489,4.058,7.696000000000001,-0.209,B
4257,462439,Male,No,18.0,No,Healthcare,1.0,Low,4.0,6.0,3.165,8.586,13.065,1.89,D
4258,464182,Male,Yes,35.0,Yes,Artist,4.0,Average,2.0,2.0,17.511,13.464,12.917,-0.446,C
4259,464810,Female,No,27.0,No,Engineer,1.0,Low,1.0,4.0,4.225,4.02,5.044,2.886,A
4260,464234,Male,Yes,68.0,Yes,Entertainment,0.0,Low,3.0,2.0,5.269,7.372999999999999,0.7659999999999999,4.109,A
4261,464683,Male,Yes,52.0,No,Engineer,0.0,Average,6.0,4.0,-0.6990000000000001,5.52843433208488,5.2010000000000005,2.752,B
4262,463349,Male,No,20.0,No,Healthcare,5.0,Low,5.0,2.0,15.151,2.841,5.885,-2.8369999999999997,D
4263,465866,Male,Yes,35.0,Yes,Artist,7.0,Low,3.0,6.0,4.887,7.317,2.3209999999999997,-0.389,D
4264,465261,Female,No,21.0,Yes,Healthcare,0.0,Low,4.0,1.0,0.085,7.122000000000001,3.6069999999999998,11.261,D
4265,459780,Female,No,42.0,No,Entertainment,1.0,Low,3.0,6.0,5.534,2.545,1.896,-1.034,A
4266,462031,Female,Yes,50.0,Yes,Artist,0.0,Average,2.0,6.0,14.939,9.988999999999999,6.995,14.68,C
4267,464933,Male,No,25.0,No,Artist,0.0,Low,1.0,4.0,7.899,5.428,4.3469999999999995,7.313,D
4268,463941,Female,No,32.0,No,Artist,1.0,Low,6.0,4.0,5.98,5.492999999999999,13.282,3.628,D
4269,466842,Male,No,19.0,No,Healthcare,8.0,Low,5.0,2.0,17.396,9.873,5.358,5.0,D
4270,459014,Male,No,22.0,No,Healthcare,0.0,Low,4.0,6.0,11.369000000000002,-0.051,6.084,6.337999999999999,D
4271,462420,Male,No,27.0,Yes,Healthcare,1.0,Low,3.0,6.0,7.069,10.466,7.058,13.868,C
4272,465250,Male,No,22.0,No,Healthcare,0.0,Low,4.0,4.0,4.343999999999999,3.563,8.917,5.596,D
4273,466513,Female,Yes,55.0,Yes,Artist,1.0,Average,3.0,6.0,2.5810000000000004,2.963,4.2,1.835,B
4274,461791,Female,No,22.0,No,Lawyer,8.0,Low,1.0,6.0,9.684,14.467,8.873,0.034,D
4275,467160,Male,Yes,40.0,No,Artist,0.0,Average,2.0,3.0,8.331,4.091,1.413,1.173,A
4276,464586,Female,No,46.0,Yes,Artist,1.0,Low,1.0,3.0,3.718,3.43,2.9589999999999996,6.507999999999999,B
4277,461391,Male,Yes,65.0,Yes,Entertainment,3.0,Low,3.0,6.0,6.0760000000000005,10.46,11.005,20.878,C
4278,466658,Female,No,18.0,No,Healthcare,0.0,Low,4.0,6.0,3.0669999999999997,3.3810000000000002,5.5729999999999995,-1.041,D
4279,459728,Female,Yes,53.0,Yes,Artist,2.0,Average,4.0,6.0,6.4879999999999995,5.831,12.494000000000002,14.148,C
4280,464618,Male,Yes,35.0,Yes,Artist,5.0,Low,1.0,6.0,3.998,3.174,5.803999999999999,-0.674,B
4281,462219,Male,Yes,59.0,No,Executive,0.0,Low,5.0,4.0,5.694,4.444,4.212,2.92,B
4282,467553,Female,No,32.0,Yes,Healthcare,8.0,Low,3.0,6.0,5.744,3.661,2.505,0.462,D
4283,459655,Male,Yes,39.0,Yes,Artist,1.0,Average,3.0,6.0,4.775,0.833,1.489,3.111,B
4284,462182,Male,Yes,88.0,No,Artist,7.0,Low,1.0,6.0,5.808,15.742,6.669,-2.349,D
4285,459119,Male,Yes,61.0,Yes,Executive,9.0,High,3.0,6.0,10.347999999999999,9.446,9.497,6.477,C
4286,460721,Male,No,21.0,No,Healthcare,1.0,Low,4.0,6.0,9.352,0.91,4.485,11.685,D
4287,459517,Male,No,31.0,Yes,Healthcare,1.0,Low,4.0,6.0,4.867,8.86,1.609,6.337999999999999,D
4288,461441,Male,Yes,58.0,Yes,Artist,1.0,Average,4.0,6.0,17.745,8.013,10.419,2.968,C
4289,465390,Female,No,27.0,Yes,Marketing,3.0,Low,3.0,6.0,14.418,4.912,7.556,-1.162,D
4290,466160,Female,Yes,40.0,Yes,Engineer,1.0,Average,2.0,6.0,12.947000000000001,6.394,5.013999999999999,6.845,C
